OBJID,RADEG,DECDEG,MAG0,PRI
3039724277239697792,119.782018523,-8.54660727041,8.52998123653,6
3039724655196818176,119.743366149,-8.50701622593,13.2645135729,0
3039724792635771520,119.792748443,-8.50374071407,12.9092352613,0
3039725067513897856,119.779328032,-8.48912150579,13.861651665,1
3039725239312370944,119.880255228,-8.52023369914,13.1800042467,0
3039725548550215552,119.876766537,-8.50379477839,13.7857893382,6
3039725960866874880,119.957090384,-8.45970876268,13.2790497863,0
3039726648061642368,119.829372373,-8.46298896574,13.0609227866,1
3039726648061890560,119.82774172,-8.46980494699,13.8307164687,0
3039727026018762496,119.900463984,-8.4305204917,10.2281574683,1
3039727197817771136,119.872122983,-8.4271465046,13.3082574528,6
3039727335256763904,119.89240424,-8.40667139405,13.7143829179,0
3039728091170654336,120.103050316,-8.47517085569,12.3004138319,1
3039728675286455936,120.026749727,-8.46984662374,13.735036699,0
3039728744005956224,120.025642831,-8.45365478854,13.8698652381,1
3039728950164112256,120.008723311,-8.45367134886,11.3615543021,0
3039729053243637888,120.012175576,-8.42902227865,13.9630924391,1
3039729259401755776,120.082340138,-8.42178520891,12.9247507128,0
3039729499919924096,120.061464789,-8.41742545438,12.1557264646,6
3039729637359161728,120.14207773,-8.44894558968,13.8412642448,1
3039729809157888512,120.180187826,-8.42707062811,12.7478593019,6
3039729980956262272,120.115372888,-8.43057319646,13.1487626099,6
3039730427632856960,120.204162027,-8.37600405607,13.5868108243,1
3039730599431964160,120.182282497,-8.37631139006,13.7891683295,6
3039730633791720192,120.19254408,-8.36791165901,13.6718504728,0
3039731046108148224,120.08503868,-8.38494116037,12.4526276295,1
3039731286626316544,120.145585181,-8.38214035349,13.9519697662,1
3039731527144483200,120.1643099,-8.34296663856,12.2370398705,0
3039731561504222208,120.123204307,-8.35152022064,13.0714703365,0
3039731733302911744,120.148369525,-8.32758490607,12.5208437537,6
3039731905101611136,119.957655302,-8.43729730535,12.4253423636,1
3039732008180825472,120.010665113,-8.42434006201,13.6435521869,0
3039732076900301440,119.993464183,-8.41336805221,12.9786662487,0
3039732111260041216,119.959145466,-8.43287218058,12.9136708963,0
3039732214339255296,119.949879386,-8.41901209695,13.774000594,0
3039732454857825152,120.002547212,-8.39894106608,13.9749037786,0
3039732661015852288,119.992561437,-8.39279808507,9.42348860213,6
3039732695375590272,120.000865499,-8.38744992616,9.936495824,1
3039732935893760768,119.929335598,-8.41553380389,13.5395228472,6
3039732935894098688,119.930745646,-8.41937565392,13.7168092768,0
3039732970253498496,119.944191101,-8.40453993514,12.1743101754,6
3039733279491142016,119.895191383,-8.3824928528,13.666974795,6
3039733279491142784,119.890160395,-8.39033546103,12.3869775804,0
3039733279492443264,119.886046623,-8.3881066708,13.5601640759,6
3039733485649974272,119.96888825,-8.38311145399,13.963823031,6
3039733520009309568,119.977784259,-8.36184474537,13.4878986443,0
3039733932326166912,119.978648767,-8.3234225332,10.899564391,1
3039734138484599424,120.057661767,-8.34867770742,13.9932710774,1
3039734245860186240,120.074760695,-8.35093708384,10.5370930317,6
3039734825679362688,120.124796563,-8.30169089657,13.9900434811,6
3039734894398840192,120.097831325,-8.31181163075,11.6165187032,1
3039735134917011328,120.009006262,-8.33519587444,9.28768004397,0
3039735169276748800,120.0176811,-8.33139683565,9.51083194303,6
3039735272355963392,120.040652954,-8.32426618275,12.5163135882,1
3039735787752035328,120.05150395,-8.28501575623,12.5276962132,0
3039735822111773312,120.089350947,-8.28024920633,13.7101403879,6
3039735856472116096,120.092828742,-8.27668877064,12.5667396112,0
3039736234428648960,119.709375421,-8.52694736453,12.6222952278,0
3039736406227552128,119.735228653,-8.49476757362,13.924883554,0
3039736818544425216,119.76037465,-8.48589196796,13.847295537,1
3039736990343154048,119.765367743,-8.46027435869,13.5930155523,0
3039737093422105984,119.74612593,-8.45685828629,12.1739829335,6
3039737265220796928,119.745567992,-8.44004764646,13.1656069277,1
3039737574458442880,119.679139122,-8.45559328037,12.6224031716,0
3039737677537658752,119.629097215,-8.46514198343,12.620785851,1
3039737849336348288,119.665095769,-8.43012540267,12.5426804599,0
3039738055494778368,119.739666959,-8.42991819475,13.0023157386,1
3039738089854516480,119.710504125,-8.42232201101,12.3786332889,6
3039738502171378432,119.779121586,-8.44686116,13.0601389271,0
3039738777049609728,119.761261868,-8.42115711329,13.7380032362,6
3039738845768759808,119.80420117,-8.41358789082,11.1975233225,6
3039739056224083584,119.836034682,-8.40356258106,9.12319315001,6
3039739567323623680,119.761906456,-8.40360294964,13.7244031901,6
3039740701194633600,119.604238004,-8.43993907123,12.7597631081,0
3039740701194915200,119.61309244,-8.44691390059,13.8451673552,6
3039741216590707072,119.667851574,-8.40841612046,12.7146698378,6
3039741319669921280,119.679729571,-8.39495575962,13.0604379892,1
3039741697627484672,119.664282931,-8.36085102736,13.7435980728,1
3039741903785473024,119.600839035,-8.38827790648,12.5680723611,6
3039742522260760576,119.640834886,-8.33587213527,13.8453187355,6
3039742831498829184,119.710570744,-8.37100132436,13.9933900575,6
3039743312534741632,119.694198416,-8.3264391246,13.2489020245,6
3039743518693171456,119.775858761,-8.32179444123,13.7915013614,1
3039743587412646912,119.763256662,-8.30786003501,13.3008297849,1
3039743587413187712,119.757134872,-8.31224075389,13.4590641362,1
3039743621772384256,119.775599732,-8.29719952295,12.9767756613,0
3039743793571075840,119.75258678,-8.2962177385,13.9638001025,0
3039743965369771264,119.674469894,-8.33264107717,8.98808605603,0
3039743999729509248,119.649093245,-8.33100394982,13.2321913109,1
3039744102808722560,119.695600028,-8.30991033918,12.7756568585,6
3039744652564533120,119.745924597,-8.2719752891,13.4671105333,0
3039744652565139968,119.73281683,-8.27283029688,13.8196042914,1
3039744686924271360,119.709596734,-8.27141792123,13.907029907,1
3039744858723572608,119.685487784,-8.27212549825,13.3190472141,0
3039745648996951680,119.917976881,-8.33322759769,13.006282201,1
3039745958234593664,119.909614103,-8.30149435908,12.3170324368,6
3039746851587789056,119.920571797,-8.27480179576,13.5040461407,6
3039747092105956608,119.882327456,-8.26685802196,12.8845236842,1
3039747195185170688,119.882013407,-8.24500961101,13.9954359223,6
3039747298264388864,119.963826153,-8.28628538565,11.6152698808,0
3039747538782556288,119.959938478,-8.2739486494,11.0924732628,6
3039748569575403776,119.941654887,-8.22221575939,13.7529585474,6
