OBJID,RADEG,DECDEG,MAG0,PRI
210580425,66.859989,16.677598,11.7779999,1.0
210580983,67.516182,16.685769,12.1829996,1.0
210581223,67.776458,16.68901,11.2649994,1.0
210581554,67.190712,16.694303,13.0829992,1.0
210582544,67.579385,16.709232,12.9119997,1.0
210583619,66.922952,16.725037,10.6299992,1.0
210583822,67.421335,16.728034,13.0489998,1.0
210585085,66.667173,16.7469,8.9119997,1.0
210588286,67.208135,16.794536,13.1869993,1.0
210589498,67.180912,16.812425,12.3429995,1.0
210590061,67.667261,16.820628,12.3479996,1.0
210591462,67.128476,16.840932,12.5039997,1.0
210592322,67.518422,16.853448,12.165,1.0
210592937,67.255253,16.862494,13.1749992,1.0
210596446,67.482257,16.914051,12.3989992,1.0
210598585,67.534847,16.94548,12.2049999,1.0
210598903,67.514035,16.950182,12.8579998,1.0
210598980,67.722551,16.951272,13.1829996,1.0
210603428,67.660747,17.015092,13.0549994,1.0
210604874,67.508817,17.035156,13.257,1.0
210607869,67.571447,17.075534,13.1079998,1.0
210611940,67.707869,17.133689,11.2929993,1.0
210617221,67.951045,17.208217,9.8239994,1.0
210622346,66.505849,17.280629,13.8239994,1.0
210626320,66.879836,17.336015,13.224,1.0
210628627,66.896525,17.369333,13.3139992,1.0
210629460,66.707477,17.381013,12.7439995,1.0
210629727,67.029993,17.384975,12.566,1.0
210630504,66.640797,17.396168,12.4059992,1.0
210631504,66.857302,17.410721,11.9489994,1.0
210634047,66.472719,17.447637,8.6609993,1.0
210635119,66.714658,17.462636,12.4949999,1.0
210636153,66.633773,17.477238,13.665,1.0
210636932,66.491061,17.488468,13.2649994,1.0
210638881,67.141167,17.516178,13.6370001,1.0
210639063,67.372824,17.518612,13.3689995,1.0
210639129,67.156724,17.519774,13.1609993,1.0
210639420,66.913568,17.523751,12.9779997,1.0
210640877,66.600588,17.543443,13.0109997,1.0
210640991,67.33564,17.544936,7.3429999,1.0
210641603,66.655086,17.55314,11.6539993,1.0
210641701,66.390792,17.554533,11.5439997,1.0
210644471,66.897884,17.593046,13.8989992,1.0
210647548,66.988162,17.634774,12.3759995,1.0
210647785,67.386672,17.637948,13.8399992,1.0
210648955,66.711337,17.654226,13.1700001,1.0
210648968,67.686347,17.654385,10.7079992,1.0
210650147,66.757598,17.671345,12.1079998,1.0
210650598,67.450517,17.677599,8.875,1.0
210651217,67.16074,17.68611,12.2129993,1.0
210651268,67.138033,17.686909,13.7629995,1.0
210651435,67.242988,17.689241,13.4319992,1.0
210651865,66.323762,17.694447,11.2839994,1.0
210651877,67.166326,17.694624,12.0469999,1.0
210651981,67.119902,17.695942,11.6469994,1.0
210652029,66.259109,17.696559,13.0679998,1.0
210652965,67.904595,17.709779,9.8299999,1.0
210653412,66.652904,17.716084,13.1370001,1.0
210653579,67.871133,17.71866,11.6259995,1.0
210654237,67.272739,17.727866,12.1749992,1.0
210654783,67.483732,17.735216,12.4699993,1.0
210654947,66.759612,17.737546,11.948,1.0
210655105,66.934195,17.739406,9.5569992,1.0
210655499,66.615701,17.744487,12.3979998,1.0
210655914,67.883185,17.749764,10.8709993,1.0
210656728,67.904903,17.760472,11.8179998,1.0
210656809,66.362586,17.761453,13.6889992,1.0
210656932,66.688856,17.763199,12.7049999,1.0
210657912,66.754211,17.776748,11.4609995,1.0
210658099,67.313542,17.779121,10.3289995,1.0
210658514,67.247,17.784552,13.5709991,1.0
210658619,67.604564,17.786009,10.3779993,1.0
210658736,67.981905,17.787281,11.9559994,1.0
210658975,67.93257,17.790619,12.2819996,1.0
210659882,66.453836,17.8036,13.2059994,1.0
210660574,67.255054,17.813659,12.349,1.0
210660686,66.757961,17.815082,11.4019995,1.0
210660712,67.358071,17.815546,13.0569992,1.0
210660954,67.04966,17.818816,13.8610001,1.0
210661100,67.37879,17.821224,13.7509995,1.0
210661376,66.700488,17.825182,13.5,1.0
210662347,67.686081,17.838661,12.6359997,1.0
210662727,66.367711,17.84384,13.3069992,1.0
210662824,66.794042,17.845179,10.4389992,1.0
210663972,66.186948,17.86026,11.9979992,1.0
210663999,66.344601,17.860572,12.4159994,1.0
210664191,67.376461,17.863163,7.25,1.0
210664294,66.39101,17.864769,12.2979994,1.0
210664740,67.315107,17.871013,11.2030001,1.0
210664796,66.268618,17.87182,13.165,1.0
210665423,66.624647,17.880274,12.915,1.0
210666196,67.044803,17.891359,13.7739992,1.0
210666330,67.381695,17.893185,9.4459991,1.0
210667626,66.245377,17.910275,12.6869993,1.0
210667985,66.35428,17.915343,11.0190001,1.0
210668231,66.799123,17.918594,13.724,1.0
210668334,67.727894,17.920041,11.6169996,1.0
210668449,66.5223,17.92178,13.8829994,1.0
210668500,67.18998,17.922307,11.9429998,1.0
210668583,66.807242,17.923452,12.3579998,1.0
210669141,67.305088,17.931415,13.4399996,1.0
210669206,67.159438,17.93233,10.3189993,1.0
210670486,66.160544,17.950181,12.2559996,1.0
210670948,68.038688,17.956304,12.099,1.0
210671425,66.355258,17.962625,10.9129992,1.0
210671717,66.129824,17.966469,12.9719992,1.0
210673741,66.569618,17.993988,11.3879995,1.0
210674161,68.020963,17.999743,13.9939995,1.0
210675409,66.448161,18.017272,9.1739998,1.0
210675613,67.344298,18.020135,10.1289997,1.0
210676435,66.670212,18.031551,12.9159994,1.0
210676484,66.185618,18.032438,10.9249992,1.0
210678043,66.911952,18.054832,11.0089998,1.0
210678152,66.632336,18.056342,13.2929993,1.0
210678612,67.05819,18.062665,12.3619995,1.0
210679638,67.050235,18.077178,12.6059999,1.0
210679934,66.681804,18.081216,13.7649994,1.0
210679958,66.452451,18.081511,12.2290001,1.0
210681357,67.066097,18.100594,12.5699997,1.0
210681830,66.703377,18.106689,13.783,1.0
210682313,67.320526,18.113801,10.5569992,1.0
210685382,67.04703,18.155136,12.6599998,1.0
210685483,66.933621,18.156618,11.3669996,1.0
210686186,66.506732,18.165868,12.4559994,1.0
210687196,66.930267,18.179997,12.7459993,1.0
210687317,66.748851,18.181618,13.5889997,1.0
210687882,66.260986,18.189661,13.4379997,1.0
210688253,67.032731,18.195387,12.8709993,1.0
210688360,66.80883,18.196826,12.5669994,1.0
210689130,66.770253,18.207532,7.4250002,1.0
210689309,66.774885,18.210282,9.1169996,1.0
210690462,66.114722,18.226536,13.8509998,1.0
210690735,67.516651,18.230399,10.7889996,1.0
210690736,67.514934,18.230407,12.7559996,1.0
210690892,67.916987,18.23253,12.4119997,1.0
210691271,67.098563,18.238098,12.7609997,1.0
210692552,66.303993,18.256045,13.2439995,1.0
210692557,67.033986,18.256107,11.3949995,1.0
210692622,66.38126,18.256924,13.3059998,1.0
210693615,67.854755,18.271312,10.5199995,1.0
210693835,66.562983,18.274212,13.5429993,1.0
210694038,66.378007,18.277203,13.7209997,1.0
210694125,66.449161,18.278323,12.1569996,1.0
210694644,66.826561,18.285713,13.0679998,1.0
210694894,66.315152,18.289521,13.5190001,1.0
210696040,66.497362,18.305553,13.5439997,1.0
210696133,66.589753,18.306948,11.3529997,1.0
210696275,67.818347,18.309037,13.7969999,1.0
210696288,66.821074,18.309269,12.6669998,1.0
210696429,67.994215,18.31133,13.1569996,1.0
210696679,66.447803,18.314993,13.507,1.0
210696693,67.212608,18.31518,11.4919996,1.0
210696696,66.33168,18.315228,11.0429993,1.0
210698281,68.060705,18.337455,12.3610001,1.0
210698543,66.320609,18.341731,13.5409994,1.0
210698633,65.9925,18.342981,13.3569994,1.0
210699023,66.735884,18.348872,11.9039993,1.0
210699732,66.074627,18.359372,13.8999996,1.0
210699801,67.990804,18.360528,12.8839998,1.0
210700559,67.103578,18.370839,12.3619995,1.0
210700847,67.051883,18.375356,13.8549995,1.0
210701947,66.395146,18.390786,13.7309999,1.0
210702057,66.892049,18.392341,13.7290001,1.0
210702344,66.319271,18.396471,13.1869993,1.0
210703034,67.747466,18.406307,13.5049992,1.0
210703170,66.892649,18.408054,12.4499998,1.0
210703374,66.118061,18.41101,13.4489994,1.0
210703394,66.998813,18.411238,13.7059994,1.0
210704340,66.956811,18.424788,13.5319996,1.0
210705199,66.488868,18.436819,12.4539995,1.0
210705273,66.014351,18.438003,13.0889997,1.0
210705491,66.384984,18.440912,13.7959995,1.0
210705899,66.831197,18.447676,12.5859995,1.0
210706480,66.024376,18.456041,13.4359999,1.0
210706813,67.054886,18.460879,12.5159998,1.0
210707650,66.848259,18.472906,12.599,1.0
210707808,67.591093,18.47517,13.5190001,1.0
210708240,66.246674,18.481261,10.9699993,1.0
210709088,66.442797,18.493872,13.71,1.0
210709172,66.816155,18.495203,13.4559994,1.0
210709236,66.933485,18.496059,12.3929996,1.0
210709514,66.995671,18.500245,10.1949997,1.0
210709525,66.019422,18.500391,13.8119993,1.0
210709725,66.108257,18.503009,13.1889992,1.0
210710126,66.037076,18.509079,13.6729994,1.0
210710397,67.282366,18.512725,12.0169992,1.0
210710613,66.52886,18.515804,13.2789993,1.0
210710884,67.9024,18.519441,11.9790001,1.0
210710965,66.138682,18.520699,12.9029999,1.0
210711036,66.029171,18.521645,11.2549992,1.0
210711240,66.695574,18.524479,11.1799994,1.0
210711296,67.579691,18.525384,13.1499996,1.0
210711636,68.006685,18.530861,10.7589998,1.0
210711681,66.10827,18.531558,11.8589993,1.0
210711788,66.092747,18.533223,13.6969995,1.0
210712163,67.134149,18.539373,13.3829994,1.0
210712194,66.42349,18.539758,12.9809999,1.0
210712268,66.426893,18.54078,11.8109999,1.0
210712484,65.981591,18.543915,12.1059999,1.0
210713022,67.438979,18.551498,12.3829994,1.0
210713039,66.473038,18.551796,13.2049999,1.0
210713382,65.90913,18.556542,13.3989992,1.0
210714119,66.2265,18.567216,11.7769995,1.0
210715642,67.82516,18.590509,12.5939999,1.0
210715947,66.722518,18.594696,13.9509993,1.0
210716115,66.195527,18.597177,11.5459995,1.0
210716568,66.429382,18.603846,10.3379993,1.0
210716727,67.01052,18.606137,13.5,1.0
210717184,66.735076,18.612544,11.6279993,1.0
210717876,66.41169,18.623172,9.7699995,1.0
210718262,66.750408,18.628961,13.3649998,1.0
210719545,67.250909,18.647985,12.4259996,1.0
210720149,68.002908,18.657205,12.3899994,1.0
210720290,68.000112,18.659336,12.3899994,1.0
210720660,66.593172,18.664617,13.7059994,1.0
210720738,66.304327,18.665772,13.724,1.0
210721261,67.254214,18.673702,12.7449999,1.0
210721827,66.420742,18.682464,13.375,1.0
210723237,65.92126,18.704065,13.7389994,1.0
210725130,67.46954,18.733316,13.3870001,1.0
210726910,66.99672,18.759065,13.4729996,1.0
210727099,67.31924,18.761554,13.9719992,1.0
210728532,66.121371,18.78322,13.0,1.0
210728784,66.508388,18.786921,13.4259996,1.0
210730232,67.937094,18.808343,12.8529997,1.0
210730992,67.793919,18.819888,10.8249998,1.0
210731419,66.452834,18.826329,11.5959997,1.0
210731429,67.489982,18.826444,10.9399996,1.0
210732813,66.304128,18.847875,13.2509995,1.0
210733652,66.167457,18.860194,13.3329992,1.0
210733666,67.605476,18.860424,12.9609995,1.0
210733938,66.46553,18.86406,7.789,1.0
210734807,68.004269,18.878171,12.6569996,1.0
210736285,67.785582,18.899772,11.8949995,1.0
210737173,66.179009,18.91307,7.7470002,1.0
210738114,65.785832,18.927742,13.5569992,1.0
210738700,66.040228,18.937324,11.5769997,1.0
210739718,65.699114,18.953097,11.5549994,1.0
210739745,67.26439,18.953589,12.2789993,1.0
210740341,67.993737,18.962466,13.3129997,1.0
210741091,66.310684,18.973581,12.3809996,1.0
210743799,66.369801,19.014338,10.2749996,1.0
210743957,65.900549,19.016639,13.085,1.0
210744124,66.402127,19.019672,12.198,1.0
210744230,66.445574,19.021458,12.3829994,1.0
210744375,65.893959,19.023454,12.2959995,1.0
210744674,65.859019,19.027495,13.2939997,1.0
210744744,67.634373,19.028663,11.8559999,1.0
210744824,67.272729,19.030061,13.7389994,1.0
210745602,66.238031,19.042009,6.3460002,1.0
210748054,65.92662,19.079049,12.7589998,1.0
210748621,66.497453,19.087887,12.7529993,1.0
210748750,66.061593,19.089809,13.0609999,1.0
210749044,65.875329,19.094592,12.6609993,1.0
210749139,66.039209,19.095987,12.559,1.0
210750062,65.961091,19.109881,13.7669992,1.0
210750447,66.752503,19.115766,9.7609997,1.0
210750496,66.752607,19.116484,9.1469994,1.0
210750573,66.752588,19.117648,8.2060003,1.0
210750840,67.893534,19.121982,13.5559998,1.0
210750901,67.830543,19.122893,12.0699997,1.0
210750925,67.770499,19.123179,11.1549997,1.0
210751697,68.062811,19.135868,12.7909994,1.0
210751745,67.999395,19.136873,10.9679995,1.0
210751911,66.026611,19.139523,11.6199999,1.0
210753058,65.776732,19.156787,12.1419992,1.0
210753131,67.067758,19.157721,13.3399992,1.0
210753258,66.137327,19.159577,11.6519995,1.0
210753504,67.916764,19.163874,13.0379992,1.0
210753626,67.861649,19.166114,13.2719994,1.0
210753760,66.297652,19.16803,13.1969995,1.0
210754283,66.480382,19.175691,11.1519995,1.0
210754378,68.010112,19.176985,12.8729992,1.0
210754537,67.098557,19.179556,11.2639999,1.0
210754998,65.596147,19.186205,13.25,1.0
210756052,67.936817,19.201386,12.6709995,1.0
210756090,65.786027,19.202026,11.677,1.0
210756194,65.79015,19.203735,13.2519999,1.0
210756666,66.345094,19.210875,12.1999998,1.0
210757149,67.671966,19.218432,12.9839993,1.0
210758168,66.743843,19.233851,13.9629993,1.0
210758384,65.952476,19.237343,13.9159994,1.0
210758601,66.81994,19.240613,13.8359995,1.0
210758873,65.6957,19.245173,13.6919994,1.0
210760681,66.183191,19.272939,11.533,1.0
210761454,66.58902,19.284216,13.7929993,1.0
210761676,66.163055,19.287547,11.7129993,1.0
210761888,68.040805,19.290876,12.0429993,1.0
210762082,67.743012,19.294304,13.3129997,1.0
210762111,67.395304,19.294784,11.1049995,1.0
210762196,65.827296,19.296056,13.4559994,1.0
210762197,66.457847,19.296057,13.7999992,1.0
210762380,65.71048,19.298533,13.6609993,1.0
210762382,66.746911,19.298536,13.0229998,1.0
210763244,66.291534,19.311259,12.8949995,1.0
210764451,66.466052,19.329441,13.2469997,1.0
210764467,67.798908,19.329688,12.9619999,1.0
210764881,67.39582,19.336131,11.493,1.0
210764964,65.867492,19.337366,11.2379999,1.0
210765270,66.362173,19.341795,13.4129992,1.0
210765271,66.962982,19.341796,13.0839996,1.0
210765889,66.183544,19.351624,11.5809994,1.0
210765932,66.655202,19.352253,13.9539995,1.0
210766035,66.242942,19.353591,12.4259996,1.0
210766614,66.558879,19.361854,13.3909998,1.0
210766895,67.870837,19.366276,13.0649996,1.0
210766989,66.324108,19.367674,13.7309999,1.0
210767482,65.62121,19.374907,10.9899998,1.0
210769616,66.440511,19.406996,12.5349998,1.0
210770079,66.000918,19.414263,13.1799994,1.0
210770110,67.588176,19.414785,13.1019993,1.0
210770414,65.71491,19.419419,10.3559999,1.0
210771219,65.980203,19.432256,13.7449999,1.0
210771662,65.986972,19.438567,12.8689995,1.0
210771973,66.178452,19.443002,13.6189995,1.0
210773113,66.183601,19.45999,12.3119993,1.0
210773729,66.382892,19.469576,13.9679995,1.0
210773827,66.014297,19.471507,13.0969992,1.0
210774469,66.493623,19.480094,12.8540001,1.0
210774604,65.766847,19.482597,13.1440001,1.0
210775146,66.35476,19.490928,13.9819994,1.0
210776598,67.902071,19.513071,13.4519997,1.0
210776995,66.245193,19.51902,13.6529999,1.0
210777150,67.324348,19.521793,13.3579998,1.0
210778059,66.379107,19.536267,13.9029999,1.0
210778217,67.83108,19.538519,12.882,1.0
210778340,65.933446,19.5404,11.2149992,1.0
210778573,66.364665,19.544112,12.3540001,1.0
210778643,66.5866,19.545403,13.2889996,1.0
210778772,66.482995,19.547516,12.6669998,1.0
210779167,67.185928,19.553625,12.1040001,1.0
210779224,66.552032,19.554483,13.085,1.0
210779255,66.997245,19.554877,13.7319994,1.0
210779615,66.410551,19.560209,12.4069996,1.0
210779706,66.31026,19.561566,13.059,1.0
210779885,67.131589,19.564286,13.5549994,1.0
210780195,66.233194,19.56889,13.3579998,1.0
210781683,66.578605,19.591232,13.0039997,1.0
210781849,67.078725,19.593907,11.0999994,1.0
210782374,67.026997,19.601851,10.4889994,1.0
210783340,67.535972,19.616083,13.2469997,1.0
210784017,67.156147,19.626641,12.5889997,1.0
210784722,67.627226,19.636921,11.757,1.0
210784894,67.404929,19.639524,10.052,1.0
210784913,66.645437,19.639737,13.5689993,1.0
210785228,67.919353,19.644559,13.2319994,1.0
210786126,66.381657,19.658332,13.427,1.0
210786882,66.475963,19.669364,11.6799994,1.0
210786979,66.782196,19.670765,11.8039999,1.0
210787752,67.408404,19.681991,13.29,1.0
210788051,66.787599,19.686556,13.2439995,1.0
210788164,67.483443,19.688461,13.8989992,1.0
210788457,66.375467,19.692752,9.592,1.0
210789063,66.380412,19.70207,13.7399998,1.0
210789608,67.310995,19.710684,13.5479994,1.0
210789783,67.340424,19.713472,11.8699999,1.0
210790040,66.374945,19.717668,13.5539999,1.0
210791522,67.155056,19.74068,9.1040001,1.0
210791791,67.531522,19.744474,13.1269999,1.0
210791803,67.076635,19.744718,13.7629995,1.0
210794980,67.392626,19.793596,12.5739994,1.0
210796538,67.827806,19.816644,13.0889997,1.0
210796990,65.346236,19.823065,12.2329998,1.0
210797580,67.820636,19.831792,11.276,1.0
210798137,65.306425,19.840262,12.3919992,1.0
210798162,67.574882,19.840576,7.414,1.0
210798332,66.756554,19.843305,7.8770003,1.0
210798463,65.313643,19.845177,12.1629992,1.0
210798963,67.442612,19.85301,12.4200001,1.0
210799260,67.584844,19.857443,11.5,1.0
210799856,67.855558,19.865751,13.0799999,1.0
210800541,66.830076,19.875554,13.1700001,1.0
210800699,67.762051,19.877929,10.5269995,1.0
210800995,67.438592,19.882545,13.1209993,1.0
210802689,67.092766,19.908573,13.3969994,1.0
210804479,67.284123,19.934255,12.3049994,1.0
210805257,65.373604,19.946741,12.6559992,1.0
210805967,65.438509,19.958164,11.559,1.0
210806073,67.143115,19.959666,13.4779997,1.0
210807402,67.456027,19.979745,12.915,1.0
210809164,67.364021,20.006822,12.5669994,1.0
210813338,67.855332,20.070961,12.0459995,1.0
210813595,65.942533,20.075001,12.2229996,1.0
210815281,66.036213,20.100232,13.2079992,1.0
210815403,67.839874,20.102102,12.8809996,1.0
210815526,65.898636,20.104116,12.3319998,1.0
210815549,65.987886,20.104483,11.6449995,1.0
210815811,67.788992,20.10868,11.0249996,1.0
210816335,65.420402,20.117295,13.3519993,1.0
210816869,66.010922,20.12556,12.04,1.0
210817046,67.694071,20.128372,13.3809996,1.0
210817138,67.697901,20.129589,13.0929995,1.0
210817382,67.815373,20.133156,8.8309994,1.0
210817560,67.725032,20.13585,13.1899996,1.0
210817620,67.56945,20.136829,12.7449999,1.0
210818015,67.577956,20.14297,12.79,1.0
210818835,66.058926,20.156194,13.7329998,1.0
210819022,65.675159,20.158928,12.7319994,1.0
210822699,65.232069,20.214957,12.2549992,1.0
210822790,65.982333,20.216383,12.7030001,1.0
210826045,66.36986,20.265928,13.4049997,1.0
210826075,65.355831,20.266431,13.3540001,1.0
210829828,66.135844,20.323446,12.6589994,1.0
210830573,65.242744,20.334404,13.1429996,1.0
210830727,65.424965,20.336645,12.4349995,1.0
210831544,65.158768,20.348805,13.0349998,1.0
210832193,65.264746,20.359496,13.2519999,1.0
210832749,66.504959,20.368002,13.5039997,1.0
210834590,65.593815,20.395705,13.8199997,1.0
210837446,65.978317,20.440361,13.3379993,1.0
210837707,65.582077,20.443927,12.3799992,1.0
210838006,65.181625,20.448978,11.2119999,1.0
210838130,65.863965,20.450684,10.0979996,1.0
210840577,66.743465,20.487762,13.9309998,1.0
210840804,65.383316,20.491227,13.309,1.0
210841055,66.675034,20.495054,12.3759995,1.0
210841759,65.627316,20.505831,13.1489992,1.0
210842490,65.50644,20.51648,13.1299992,1.0
210842853,65.70523,20.521965,13.3629999,1.0
210843227,65.362468,20.528174,11.118,1.0
210843728,65.813617,20.535445,13.4919996,1.0
210844958,65.617592,20.553649,11.934,1.0
210845179,65.626578,20.557074,12.7219992,1.0
210845294,65.497168,20.558611,11.2699995,1.0
210845957,65.364358,20.568409,12.1269999,1.0
210846111,65.678627,20.570127,13.9889994,1.0
210846116,66.984333,20.5702,12.5409994,1.0
210846522,67.270038,20.576227,13.2859993,1.0
210846657,66.585677,20.57841,13.5319996,1.0
210846935,66.20584,20.582525,12.4419994,1.0
210847069,65.840753,20.584323,11.2469997,1.0
210847142,65.062661,20.585283,12.9459991,1.0
210848166,65.480516,20.600696,13.0179996,1.0
210848392,65.193022,20.604057,13.5669994,1.0
210848687,67.272635,20.608492,10.4509993,1.0
210848746,66.097718,20.609336,11.6879997,1.0
210850723,65.161001,20.637634,13.3389997,1.0
210851436,65.429088,20.648466,13.3209991,1.0
210851575,65.472381,20.650344,12.3589993,1.0
210851588,67.321778,20.650594,13.3339996,1.0
210852589,67.295115,20.665329,13.3509998,1.0
210852788,65.248269,20.668572,13.1459999,1.0
210852815,64.940616,20.669024,12.9689999,1.0
210853188,65.35386,20.67488,13.7419996,1.0
210853192,67.045257,20.674925,13.7539997,1.0
210853356,67.175719,20.677434,8.2209997,1.0
210853527,64.987449,20.67988,11.6129999,1.0
210854049,67.01458,20.6873,13.2799997,1.0
210854091,64.992256,20.688069,13.2419996,1.0
210854478,66.910697,20.693724,13.5120001,1.0
210854922,67.280944,20.700146,10.7779999,1.0
210855588,66.177476,20.709593,13.3739996,1.0
210855892,67.589361,20.713961,13.4089994,1.0
210856182,65.419426,20.718074,13.1469994,1.0
210856218,67.509245,20.718648,13.0409994,1.0
210856349,65.610141,20.720859,11.5139999,1.0
210856362,65.8046,20.721159,13.335,1.0
210857432,66.140578,20.737706,13.9369993,1.0
210857590,64.976842,20.740271,12.9099998,1.0
210857680,67.335799,20.741531,12.5879993,1.0
210858534,65.593516,20.754691,12.5569992,1.0
210858855,66.797848,20.759605,12.335,1.0
210858907,64.946704,20.760251,13.882,1.0
210859114,65.075653,20.763305,13.2109995,1.0
210859180,67.266302,20.764453,12.408,1.0
210859385,66.15675,20.767395,13.5009995,1.0
210859552,67.411791,20.77,12.7789993,1.0
210859834,65.025948,20.774123,12.158,1.0
210860015,65.091701,20.776521,13.2509995,1.0
210860753,65.419468,20.788145,13.3779993,1.0
210860857,66.824382,20.789742,13.6149998,1.0
210860977,65.978275,20.791587,12.6009998,1.0
210861252,67.087649,20.7956,13.0409994,1.0
210861544,65.014865,20.800615,13.2439995,1.0
210861872,65.772388,20.805482,10.5159998,1.0
210861927,67.406212,20.806318,12.875,1.0
210862104,65.448664,20.809296,12.9539995,1.0
210862186,67.117646,20.810474,13.4369993,1.0
210862451,65.273436,20.814638,13.026,1.0
210862588,66.007303,20.816834,12.7139997,1.0
210862785,65.837249,20.820046,12.3319998,1.0
210862863,65.594708,20.821418,5.941,1.0
210862903,65.286879,20.821943,13.6110001,1.0
210862943,67.117486,20.822494,12.5309992,1.0
210863157,66.903555,20.825775,13.2219992,1.0
210863385,66.084949,20.829124,13.6359997,1.0
210863493,65.451697,20.83064,13.4389992,1.0
210863564,67.157216,20.831605,9.0120001,1.0
210863730,65.725053,20.834262,11.8959999,1.0
210864136,65.23503,20.840567,13.6149998,1.0
210864327,66.107972,20.84372,13.6239996,1.0
210864716,66.426529,20.850003,13.9089994,1.0
210865132,64.950951,20.856503,13.3610001,1.0
210865187,66.095985,20.85718,13.323,1.0
210865233,64.961084,20.857925,13.7069998,1.0
210866179,67.129714,20.871873,13.5509996,1.0
210866334,67.472567,20.873902,13.2739992,1.0
210866511,67.533345,20.876595,10.1700001,1.0
210866528,67.101193,20.876817,11.0829992,1.0
210866534,64.848695,20.876906,12.0029993,1.0
210867082,65.876911,20.884942,9.8829994,1.0
210867207,65.378175,20.886889,12.7199993,1.0
210867214,66.611768,20.886961,13.3389997,1.0
210867254,67.025532,20.887613,13.7399998,1.0
210867324,66.657327,20.888586,12.2789993,1.0
210867450,67.097983,20.89061,12.1889992,1.0
210867882,67.309499,20.897263,12.9549999,1.0
210868843,66.413509,20.912141,13.5609999,1.0
210869182,67.057881,20.916834,11.7149992,1.0
210869195,66.695563,20.916952,11.349,1.0
210869473,66.561532,20.92122,13.7269993,1.0
210869547,66.721507,20.922445,13.9909992,1.0
210869929,65.957897,20.928229,10.5999994,1.0
210870022,66.489579,20.929603,13.2399998,1.0
210870227,65.172158,20.932711,12.1799994,1.0
210870818,66.30168,20.941391,13.5109997,1.0
210871385,65.219185,20.949538,13.2389994,1.0
210871700,65.61849,20.95418,12.8879995,1.0
210872806,65.560945,20.970178,11.7299995,1.0
210873210,65.580497,20.976744,13.4249992,1.0
210873373,64.803603,20.97933,12.467,1.0
210873575,65.884861,20.982045,6.4960003,1.0
210874034,67.460406,20.98899,13.2719994,1.0
210874177,66.780786,20.990885,9.5749998,1.0
210874292,65.206099,20.992416,11.5959997,1.0
210874432,67.346074,20.994582,11.5249996,1.0
210874496,65.236129,20.995535,13.3499994,1.0
210876130,66.591881,21.021052,13.3569994,1.0
210876263,66.353077,21.023049,13.7519999,1.0
210876603,65.856495,21.028268,13.4279995,1.0
210876862,67.099288,21.031851,13.6359997,1.0
