OBJID,RADEG,DECDEG,MAG0,PRI
212276666,206.5295868,-18.2631531,10.1019993,1.0
212276968,206.8105469,-18.2528038,12.3479996,1.0
212277194,206.8005676,-18.2459354,13.7729998,1.0
212277232,207.4620056,-18.2443829,12.3959999,1.0
212277253,207.6708221,-18.2438183,13.4229994,1.0
212277408,207.7772675,-18.2390556,13.3589993,1.0
212277440,205.0713501,-18.2378769,12.1079998,1.0
212277560,206.7397766,-18.2332382,13.0619993,1.0
212277629,206.1793823,-18.2306442,13.5649996,1.0
212277786,208.2112732,-18.2253761,12.8149996,1.0
212277864,205.6824493,-18.2227745,13.7629995,1.0
212277903,208.1170349,-18.2215023,13.4019995,1.0
212277905,207.8304901,-18.2214088,13.6489992,1.0
212277907,207.6727753,-18.2213173,13.8179998,1.0
212277995,206.8716888,-18.2181301,12.7789993,1.0
212278055,206.2990723,-18.2157669,13.6309996,1.0
212278126,204.6925507,-18.2132282,13.8540001,1.0
212278247,205.1310425,-18.2093239,12.9679995,1.0
212278312,207.9416351,-18.2071819,11.2989998,1.0
212278316,207.5732422,-18.2070503,13.8459997,1.0
212278489,206.3827209,-18.2014771,11.7349997,1.0
212278545,205.9799957,-18.1995678,13.1569996,1.0
212278672,207.4456177,-18.1955624,13.8789997,1.0
212278696,206.6434174,-18.1948643,10.4519997,1.0
212278705,207.3792877,-18.1944752,13.9799995,1.0
212278735,207.0948639,-18.1938019,12.816,1.0
212278784,204.69841,-18.1921539,12.4200001,1.0
212278849,205.9613647,-18.1902847,12.9099998,1.0
212278977,206.201004,-18.1861362,12.1759996,1.0
212279035,207.9839783,-18.1840439,13.052,1.0
212279078,207.6776276,-18.1823006,11.6689997,1.0
212279107,206.3651886,-18.1815357,12.8859997,1.0
212279109,207.0088654,-18.1814556,10.8479996,1.0
212279150,207.2070465,-18.179903,13.5309992,1.0
212279178,206.7069244,-18.1788044,11.8219995,1.0
212279189,207.7292328,-18.1785526,12.802,1.0
212279252,208.0909882,-18.176548,13.8169994,1.0
212279311,207.1421356,-18.1747494,13.6449995,1.0
212279495,204.8622742,-18.1679611,12.7149992,1.0
212279595,206.7837677,-18.1647377,13.6989994,1.0
212279633,208.1662598,-18.1635914,13.1819992,1.0
212279660,207.2676239,-18.1626148,12.8329992,1.0
212279672,207.8222809,-18.1620941,13.2179995,1.0
212279863,204.5394897,-18.1555004,12.4399996,1.0
212279953,204.6524963,-18.1527328,13.9549999,1.0
212279965,204.2893829,-18.1523285,12.0739994,1.0
212280197,206.3044739,-18.1444759,13.2509995,1.0
212280205,207.8466187,-18.1441727,12.823,1.0
212280240,204.3710938,-18.142601,13.2989998,1.0
212280245,205.8298035,-18.1423931,12.0569992,1.0
212280248,207.5451508,-18.1423435,13.5099993,1.0
212280508,206.5260925,-18.1348724,12.7189999,1.0
212280549,207.4460754,-18.1333714,12.8899994,1.0
212280661,208.1083679,-18.1292114,10.6599998,1.0
212280839,205.9967346,-18.1226082,13.4549999,1.0
212280934,204.039856,-18.1194744,10.5419998,1.0
212280974,204.0401306,-18.1179447,12.3529997,1.0
212280999,206.0558014,-18.1172848,12.8639994,1.0
212281045,206.2611694,-18.1155624,10.8399992,1.0
212281134,207.8551331,-18.1120777,12.474,1.0
212281354,207.8145599,-18.1047344,13.6939993,1.0
212281434,204.3643036,-18.1017036,12.4869995,1.0
212281547,207.5431213,-18.0981216,13.198,1.0
212281584,207.8129883,-18.0968094,12.9860001,1.0
212281607,206.2769012,-18.0960712,10.1199999,1.0
212281629,206.1465759,-18.0953388,13.6139994,1.0
212281705,206.7520599,-18.0929489,13.5379992,1.0
212281720,204.392746,-18.0923843,11.5109997,1.0
212281742,204.5605774,-18.091423,13.1479998,1.0
212281775,205.9243927,-18.0902309,9.1619997,1.0
212281791,203.7040405,-18.0899429,13.5059996,1.0
212281962,207.1002655,-18.0843868,11.1259995,1.0
212281978,207.1747131,-18.0836678,12.0889997,1.0
212282030,204.1168365,-18.0816898,12.7869997,1.0
212282094,207.306778,-18.0797272,12.184,1.0
212282150,205.0111389,-18.0780087,12.0579996,1.0
212282252,204.8844147,-18.0745506,13.1159992,1.0
212282332,207.6013794,-18.0724907,13.0769997,1.0
212282397,205.158783,-18.0701523,13.4949999,1.0
212282427,204.909317,-18.0692635,13.1739998,1.0
212282566,204.1496429,-18.0648136,11.698,1.0
212282617,207.0927124,-18.0630741,13.2620001,1.0
212282632,206.7309265,-18.0626869,9.8729992,1.0
212282724,204.1244049,-18.0594406,13.7329998,1.0
212282854,204.4860229,-18.0555115,13.9519997,1.0
212282856,204.6359558,-18.0553799,13.7299995,1.0
212282877,204.1996307,-18.0540504,13.7549992,1.0
212282924,204.5573273,-18.0523529,12.724,1.0
212282967,204.0478821,-18.0506115,13.6929998,1.0
212282984,206.7349701,-18.0501099,12.4679995,1.0
212282987,203.8568878,-18.0500774,13.7599993,1.0
212283033,206.7120056,-18.0488224,13.941,1.0
212283130,207.5364532,-18.0458431,11.7819996,1.0
212283174,208.1861267,-18.0445976,13.0679998,1.0
212283239,207.8547668,-18.0425434,11.5129995,1.0
212283341,205.8951111,-18.0397873,13.2309999,1.0
212283385,204.7759094,-18.0382195,11.8929996,1.0
212283388,206.3136139,-18.0381927,13.5929995,1.0
212283420,206.6249847,-18.0374584,13.8529997,1.0
212283464,203.3652039,-18.0359192,13.6669998,1.0
212283588,207.0683289,-18.0318584,13.6289997,1.0
212283598,204.7147675,-18.0316963,13.8319998,1.0
212283699,206.558609,-18.0286903,11.382,1.0
212283721,207.6523285,-18.0279236,13.2339993,1.0
212283738,206.2644653,-18.0270786,13.2379999,1.0
212283777,206.7430878,-18.025816,11.5039997,1.0
212283840,205.9042664,-18.0237427,13.9979992,1.0
212283842,205.9063416,-18.0235367,13.3969994,1.0
212283884,203.6345062,-18.0221729,12.6869993,1.0
212283892,203.2134705,-18.0218964,13.7950001,1.0
212283928,207.1893463,-18.0206394,13.8569994,1.0
212283966,206.0439606,-18.0192394,10.6700001,1.0
212284054,206.8128357,-18.0163784,12.8049994,1.0
212284105,206.1009216,-18.0148277,13.7159996,1.0
212284115,203.1561432,-18.0146141,12.9879999,1.0
212284156,206.2373047,-18.0133362,12.2529993,1.0
212284162,207.4522095,-18.0131474,12.8739996,1.0
212284204,207.7396393,-18.0118961,13.9790001,1.0
212284231,204.3684082,-18.0108223,13.2119999,1.0
212284310,206.5702667,-18.0082645,9.052,1.0
212284584,203.3824005,-17.9987583,13.8139992,1.0
212284636,207.9424438,-17.9965534,12.7699995,1.0
212284658,205.8617401,-17.995863,10.7789993,1.0
212284673,204.3014374,-17.9956284,13.4119997,1.0
212284689,204.7746277,-17.9952469,13.6419992,1.0
212284698,204.9555969,-17.9949799,13.1939993,1.0
212284800,208.1797485,-17.9920006,13.901,1.0
212284813,204.8287964,-17.9914894,13.1499996,1.0
212284934,204.1162567,-17.9878082,13.7209997,1.0
212284988,207.1885986,-17.9863205,13.5299997,1.0
212285020,208.1585693,-17.9852905,13.2369995,1.0
212285073,206.8140259,-17.9837093,12.191,1.0
212285353,207.8322601,-17.9756985,13.7629995,1.0
212285593,207.0704651,-17.9685974,12.7879992,1.0
212285603,206.4612885,-17.9682312,11.0679998,1.0
212285653,204.9246674,-17.9668541,13.4159994,1.0
212285719,204.7685242,-17.9650192,13.6619997,1.0
212285770,203.3765564,-17.963129,13.7469997,1.0
212285781,204.6118774,-17.9628983,12.2299995,1.0
212285811,204.0718689,-17.9619999,12.2030001,1.0
212285876,205.8512115,-17.9603119,11.6099997,1.0
212285933,208.0600739,-17.9586449,12.6849995,1.0
212285996,206.4937744,-17.9569607,13.2329998,1.0
212286010,203.2769928,-17.9564304,13.4379997,1.0
212286065,207.5646973,-17.9548073,13.3859997,1.0
212286115,207.9723358,-17.9533043,11.7639999,1.0
212286278,204.3687592,-17.9490814,11.9159994,1.0
212286325,204.2039642,-17.9475803,13.2269993,1.0
212286409,207.7929688,-17.9447842,12.9989996,1.0
212286546,206.4457397,-17.9409351,13.4139996,1.0
212286667,206.1304474,-17.9370022,8.066,1.0
212286686,204.7025604,-17.9364433,13.4169998,1.0
212286704,206.0305481,-17.9359322,13.8439999,1.0
212286744,202.8211975,-17.9344616,13.3439999,1.0
212286784,207.5558167,-17.9333954,10.7749996,1.0
212286858,203.0373383,-17.9308548,12.6629992,1.0
212286936,203.7549896,-17.9289513,13.2219992,1.0
212286956,207.7420959,-17.9282951,11.6639996,1.0
212286965,207.7444763,-17.9279804,12.6379995,1.0
212287131,202.7970123,-17.9226418,13.342,1.0
212287155,206.1252289,-17.9220753,13.9259996,1.0
212287233,202.9380493,-17.9197674,13.6749992,1.0
212287374,204.2410583,-17.9154778,13.7609997,1.0
212287443,208.0554199,-17.9134827,12.0769997,1.0
212287454,207.4724426,-17.9131756,12.7469997,1.0
212287466,208.0649261,-17.9129257,13.4089994,1.0
212287473,206.7651215,-17.9128838,13.8589993,1.0
212287598,204.0411682,-17.9091187,13.2439995,1.0
212287639,203.622345,-17.9081306,13.1759996,1.0
212287745,206.1785126,-17.9045296,13.658,1.0
212287797,203.4039001,-17.9027805,13.5509996,1.0
212287835,206.7721405,-17.9014778,12.9459991,1.0
212287869,203.2246399,-17.9003468,13.5889997,1.0
212287914,204.2703094,-17.8990345,13.5939999,1.0
212287923,206.8334198,-17.8986759,12.8209991,1.0
212287937,203.848938,-17.8982697,12.0219994,1.0
212288048,202.810257,-17.8947124,13.8249998,1.0
212288070,207.3641205,-17.8942261,12.0749998,1.0
212288140,203.9071198,-17.8925476,12.6529999,1.0
212288158,203.6681519,-17.8919506,13.9969997,1.0
212288212,204.3154144,-17.8902569,12.9519997,1.0
212288348,203.9542236,-17.8868771,13.9039993,1.0
212288420,206.5403137,-17.8849468,13.6469994,1.0
212288556,203.5199585,-17.8808842,13.8139992,1.0
212288624,205.7930756,-17.8788872,13.9729996,1.0
212288632,207.766037,-17.8787231,12.7589998,1.0
212288648,203.2055511,-17.8779926,13.4179993,1.0
212288661,207.7354584,-17.8776455,12.4539995,1.0
212288756,204.9085846,-17.8750153,13.7089996,1.0
212288758,206.9396667,-17.8749905,13.0369997,1.0
212288796,205.954834,-17.8739548,11.7089996,1.0
212288845,206.0329437,-17.8726768,12.6709995,1.0
212288918,207.5362244,-17.8702717,13.9359999,1.0
212288999,205.8155518,-17.8682251,13.7690001,1.0
212289224,206.4171143,-17.8623257,13.8709993,1.0
212289237,204.1880951,-17.861824,13.1739998,1.0
212289289,203.5905609,-17.8606319,11.1209993,1.0
212289352,206.6756592,-17.8586693,13.4949999,1.0
212289371,208.157547,-17.8579483,12.9469995,1.0
212289518,205.9156342,-17.8539906,12.533,1.0
212289736,203.4201965,-17.8473549,12.7699995,1.0
212289813,207.9395447,-17.8447895,13.9019995,1.0
212289879,201.8851318,-17.8427887,13.5199995,1.0
212289900,207.8226013,-17.8421764,10.0249996,1.0
212289909,206.2684174,-17.8418674,12.8459997,1.0
212290017,207.48526,-17.838665,9.665,1.0
212290056,206.4994659,-17.8373775,13.4849997,1.0
212290082,206.8294525,-17.8366413,13.8169994,1.0
212290296,203.0229492,-17.8293362,12.6159992,1.0
212290360,206.7590027,-17.8273029,8.8919992,1.0
212290365,205.89151,-17.8271084,9.2999992,1.0
212290403,204.3392487,-17.8257084,12.7229996,1.0
212290420,204.7560883,-17.8253384,13.9809999,1.0
212290532,202.8873901,-17.8219833,12.1829996,1.0
212290639,207.6171417,-17.8180161,13.8689995,1.0
212290661,207.1590881,-17.8173504,12.6209993,1.0
212290690,206.0465546,-17.8168144,13.6379995,1.0
212290847,202.7800751,-17.8113251,12.7159996,1.0
212290899,203.2696686,-17.8099041,13.0629997,1.0
212290908,205.1036224,-17.8096008,9.9609995,1.0
212290918,204.679718,-17.8092575,13.2019997,1.0
212290930,202.9256134,-17.8089752,13.3859997,1.0
212290958,208.105011,-17.8080902,12.2349997,1.0
212290967,206.8205414,-17.8078918,13.9569998,1.0
212291038,204.6054688,-17.8055553,9.5819998,1.0
212291052,207.158493,-17.8050308,12.6619997,1.0
212291071,201.7815094,-17.8045807,12.7309999,1.0
212291155,201.6978455,-17.8018665,13.7909994,1.0
212291220,206.2823486,-17.7997379,11.8079996,1.0
212291221,207.4276733,-17.7997055,13.3719997,1.0
212291227,204.0102692,-17.7995586,13.0199995,1.0
212291269,206.7635193,-17.7983265,13.559,1.0
212291429,205.2113495,-17.7926712,8.2369995,1.0
212291473,202.8608246,-17.7918034,12.1599998,1.0
212291585,204.2188568,-17.7882519,13.6639996,1.0
212291711,202.8721313,-17.7846737,10.5569992,1.0
212291715,204.9673309,-17.7846088,13.5179996,1.0
212291721,204.0065918,-17.7844715,13.0489998,1.0
212291819,207.8024445,-17.7814331,11.6139994,1.0
212291845,201.5153351,-17.7809238,13.9039993,1.0
212291915,207.8699341,-17.7788525,13.007,1.0
212291926,203.3114777,-17.7784939,12.7620001,1.0
212291970,207.0588379,-17.7770214,12.8529997,1.0
212291980,206.1221466,-17.776619,13.5629997,1.0
212292040,206.5720673,-17.774229,13.0299997,1.0
212292086,206.4300842,-17.7729378,12.1639996,1.0
212292134,206.8763885,-17.7712193,13.5739994,1.0
212292188,207.9408417,-17.7694588,13.9289999,1.0
212292202,204.267395,-17.7689285,12.1809998,1.0
212292208,206.9105988,-17.7687702,13.3280001,1.0
212292256,205.9199829,-17.7673626,12.1599998,1.0
212292321,203.8874969,-17.7657261,12.8969994,1.0
212292336,206.8722687,-17.7650776,11.9139996,1.0
212292351,208.2547302,-17.7646999,12.1549997,1.0
212292445,205.8309784,-17.7618008,13.9879999,1.0
212292519,203.1922455,-17.7590752,9.033,1.0
212292653,205.1000519,-17.7549877,11.3689995,1.0
212292688,203.4151154,-17.7539482,13.5739994,1.0
212292691,207.216217,-17.7538776,12.1739998,1.0
212292753,207.9931793,-17.752142,11.8149996,1.0
212292805,206.413147,-17.7509499,11.3449993,1.0
212292964,206.420105,-17.746357,9.9719992,1.0
212292971,206.4276428,-17.7460289,13.9279995,1.0
212293006,203.9018097,-17.7448845,13.2039995,1.0
212293028,207.9186859,-17.7443314,13.9829998,1.0
212293036,207.0518494,-17.7441959,12.8809996,1.0
212293041,204.6799927,-17.7440834,11.8499994,1.0
212293060,207.6391144,-17.743433,10.5,1.0
212293194,201.7680817,-17.738802,11.2889996,1.0
212293201,207.6514893,-17.7386341,13.1029997,1.0
212293243,203.2378845,-17.7372608,10.2189999,1.0
212293260,202.7297516,-17.7366772,13.7929993,1.0
212293301,207.8363953,-17.7352333,13.0190001,1.0
212293380,204.2147827,-17.7331581,13.8249998,1.0
212293390,205.2341766,-17.7325916,10.0429993,1.0
212293577,204.4551544,-17.7262383,11.618,1.0
212293601,208.2092133,-17.7253494,10.9559994,1.0
212293618,206.8051758,-17.7249508,13.2620001,1.0
212293733,203.3021851,-17.7209396,10.8389997,1.0
212293783,206.4080658,-17.7193756,13.9879999,1.0
212293791,207.0255432,-17.7191715,13.6700001,1.0
212293832,205.1737823,-17.7175808,12.3379993,1.0
212293866,203.9003754,-17.7166157,12.7030001,1.0
212293899,207.7443237,-17.7156258,13.2549992,1.0
212293908,204.217865,-17.7152805,13.1359997,1.0
212293991,201.7041473,-17.7124557,13.7719994,1.0
212294047,202.0461426,-17.7110233,13.5569992,1.0
212294236,204.4122772,-17.7054119,13.8049994,1.0
212294283,207.5986328,-17.7040386,13.9429998,1.0
212294322,203.9068909,-17.7028198,12.7259998,1.0
212294330,203.1478882,-17.7025681,13.7509995,1.0
212294373,205.9575195,-17.7016354,13.4759998,1.0
212294383,201.4905701,-17.7012882,11.9619999,1.0
212294386,203.4578705,-17.7012005,13.9769993,1.0
212294392,206.3602142,-17.7011013,12.5209999,1.0
212294404,205.249939,-17.7008495,13.3909998,1.0
212294504,200.8027191,-17.6972694,13.2119999,1.0
212294534,201.6598053,-17.6961994,10.7259998,1.0
212294561,205.14711,-17.6952705,13.5489998,1.0
212294563,205.238205,-17.6952534,13.6289997,1.0
212294569,205.8826904,-17.6951809,13.8280001,1.0
212294601,205.0352783,-17.6942215,13.0629997,1.0
212294653,203.3941803,-17.6926823,13.835,1.0
212294697,201.2685699,-17.6912212,12.2139997,1.0
212294703,203.2823486,-17.6910896,12.7739992,1.0
212294721,204.559906,-17.6905632,11.6159992,1.0
212294758,204.5732269,-17.6896324,13.7019997,1.0
212294771,207.2696533,-17.6891632,13.9039993,1.0
212294852,207.8377228,-17.6871395,12.2360001,1.0
212294917,203.9189758,-17.6854515,12.2749996,1.0
212294980,204.5527039,-17.6834068,13.8209991,1.0
212295012,201.8663177,-17.6819935,12.4109993,1.0
212295064,201.8641052,-17.6800709,13.8239994,1.0
212295160,207.8170929,-17.6773777,13.5569992,1.0
212295239,208.2464142,-17.6748619,10.323,1.0
212295260,205.947113,-17.6742477,13.3839998,1.0
212295275,201.3143158,-17.6737633,13.7999992,1.0
212295304,203.7415314,-17.6728458,13.5939999,1.0
212295354,201.8805237,-17.6717014,13.382,1.0
212295397,204.6520386,-17.6705875,10.316,1.0
212295399,203.7350464,-17.6705132,12.5999994,1.0
212295425,208.1042328,-17.6696014,10.2449999,1.0
212295443,203.2884827,-17.6690769,12.4829998,1.0
212295482,205.2730713,-17.6679211,13.5169992,1.0
212295486,207.9945068,-17.6677837,12.96,1.0
212295531,204.7037506,-17.6663914,13.0009995,1.0
212295546,207.8195648,-17.6661205,13.4509993,1.0
212295555,201.285202,-17.6659279,11.8029995,1.0
212295651,200.7422028,-17.6631222,11.1029997,1.0
212295741,204.5393219,-17.6603756,13.0709991,1.0
212295787,206.8192902,-17.6587639,12.533,1.0
212295789,207.4458771,-17.6587353,12.4579992,1.0
212295871,203.4070892,-17.6559505,13.9530001,1.0
212295910,204.3025208,-17.6550179,11.1749992,1.0
212295938,203.6600647,-17.6543407,13.9549999,1.0
212296056,206.1347351,-17.6509876,12.5599995,1.0
212296061,204.9136047,-17.6508846,12.5959997,1.0
212296145,206.1828308,-17.6483059,13.8699999,1.0
212296215,206.988327,-17.6460056,12.0199995,1.0
212296225,204.1878662,-17.6456375,13.8579998,1.0
212296247,202.8125305,-17.6445789,13.9379997,1.0
212296364,201.6527252,-17.6408463,10.8739996,1.0
212296416,200.8936157,-17.6395302,11.677,1.0
212296441,201.5929108,-17.6386471,11.3069992,1.0
212296445,201.5308228,-17.6385822,13.6399994,1.0
212296495,202.019928,-17.637434,12.6409998,1.0
212296500,204.8747711,-17.6372833,13.7950001,1.0
212296532,207.0292664,-17.6363735,11.7799997,1.0
212296546,201.1483765,-17.6360416,13.4809999,1.0
212296609,203.3612976,-17.6340733,13.1529999,1.0
212296630,206.7163239,-17.6335869,13.6209993,1.0
212296708,204.8400726,-17.6312599,12.9569998,1.0
212296712,200.9839172,-17.6311111,13.2669992,1.0
212296770,206.4838715,-17.6293583,13.8449993,1.0
212296832,206.8701477,-17.6270618,11.5450001,1.0
212296854,201.327179,-17.6265259,13.7979994,1.0
212296876,208.1011505,-17.6259365,12.4899998,1.0
212296922,206.2906799,-17.6246376,13.8239994,1.0
212296948,203.5851593,-17.6239471,12.3739996,1.0
212297004,208.0489044,-17.6221313,13.8789997,1.0
212297013,201.3531952,-17.6219177,13.4219999,1.0
212297049,204.4476929,-17.6206131,11.8359995,1.0
212297140,206.5016174,-17.6174297,13.4649992,1.0
212297163,201.3617249,-17.6170177,10.5109997,1.0
212297168,206.6438141,-17.6169205,10.9579992,1.0
212297196,204.2587128,-17.6160946,13.1440001,1.0
212297276,205.0243225,-17.6135788,11.2809992,1.0
212297382,208.2284546,-17.6101799,11.3209991,1.0
212297493,207.686615,-17.6070042,13.2339993,1.0
212297494,206.5583496,-17.6069851,12.8280001,1.0
212297577,205.155304,-17.6046619,12.5609999,1.0
212297618,205.9378815,-17.6035423,13.9629993,1.0
212297620,204.5237122,-17.6035252,13.368,1.0
212297798,200.5542908,-17.5981483,13.224,1.0
212297961,204.5933838,-17.5932598,13.7149992,1.0
212297989,204.7554779,-17.5922356,12.9619999,1.0
212297999,205.853363,-17.5920353,12.9299994,1.0
212298101,200.6824646,-17.5890827,13.4699993,1.0
212298276,204.7206268,-17.5834293,12.7319994,1.0
212298284,206.2560272,-17.5831623,12.3919992,1.0
212298320,206.2780914,-17.5823746,12.6969995,1.0
212298342,206.9343262,-17.5816193,10.3509998,1.0
212298350,202.2550507,-17.5813465,13.3940001,1.0
212298375,203.5092316,-17.5807152,12.8809996,1.0
212298399,201.3979034,-17.5799351,10.7409992,1.0
212298535,201.3030243,-17.5753593,12.9139996,1.0
212298554,206.392395,-17.5747375,10.7999992,1.0
212298566,201.0322876,-17.5743484,12.6119995,1.0
212298595,203.3282318,-17.5735912,11.632,1.0
212298733,206.3633118,-17.5694828,11.5809994,1.0
212298735,203.0108795,-17.5693016,9.3329992,1.0
212298749,207.2156219,-17.5688152,11.7599993,1.0
212298839,202.9355774,-17.5661545,11.1899996,1.0
212298933,200.6340637,-17.5633659,13.4179993,1.0
212298961,207.5484772,-17.5626812,10.9539995,1.0
212299033,200.8676147,-17.5599079,13.0859995,1.0
212299100,206.5993652,-17.5579834,13.2089996,1.0
212299197,199.8012848,-17.5552635,13.7319994,1.0
212299268,205.8791046,-17.5532284,12.8149996,1.0
212299314,203.1213074,-17.5516815,12.2179995,1.0
212299321,201.1070862,-17.5514164,13.4530001,1.0
212299496,203.3963318,-17.5459213,13.5389996,1.0
212299499,207.3750305,-17.5457935,12.5929995,1.0
212299500,207.7127533,-17.5457897,10.8599997,1.0
212299523,201.7722015,-17.5452423,13.2189999,1.0
212299634,202.1614532,-17.5421658,10.6489992,1.0
212299643,202.7874298,-17.5417442,13.8989992,1.0
212299647,203.046936,-17.5415974,12.6919994,1.0
212299654,204.4456482,-17.5414867,11.0709991,1.0
212299659,207.2306824,-17.5414009,11.3099995,1.0
212299704,203.2420349,-17.5400677,12.1739998,1.0
212299715,203.9204712,-17.5397587,11.6889992,1.0
212299869,203.9396667,-17.5353127,13.066,1.0
212299941,199.8448029,-17.5331192,13.8119993,1.0
212299961,204.9060974,-17.5325279,12.9819994,1.0
212299983,206.1703339,-17.531971,13.5319996,1.0
212299988,206.8827667,-17.5318451,13.4569998,1.0
212300026,204.8534393,-17.5308151,13.6019993,1.0
212300064,206.8213196,-17.5297012,12.6119995,1.0
212300110,201.4073486,-17.5282135,13.3509998,1.0
212300151,205.9121704,-17.5269241,12.0769997,1.0
212300157,202.1955566,-17.5267925,10.9569998,1.0
212300268,206.640152,-17.5235081,13.0219994,1.0
212300280,202.0588837,-17.5229683,12.9179993,1.0
212300336,206.980072,-17.5214386,13.8309994,1.0
212300362,207.629776,-17.5207939,13.1129999,1.0
212300407,199.8995209,-17.5192585,13.8929996,1.0
212300431,203.1843567,-17.5183277,13.4039993,1.0
212300469,200.5702362,-17.5175095,12.3199997,1.0
212300495,206.7444153,-17.5166759,11.3189993,1.0
212300527,204.95401,-17.515892,13.9379997,1.0
212300634,205.0442505,-17.5131874,13.3179998,1.0
212300685,200.5196075,-17.5115986,13.9169998,1.0
212300702,207.6107941,-17.5110493,12.8789997,1.0
212300761,208.0925903,-17.5094852,13.993,1.0
212300825,200.9343719,-17.5076122,11.8779993,1.0
212300942,206.3621674,-17.5043488,11.9709997,1.0
212300969,200.9925842,-17.5036945,13.1819992,1.0
212300971,203.5208893,-17.5036736,13.3979998,1.0
212300977,203.7581024,-17.5035496,12.1379995,1.0
212300995,201.522583,-17.5030117,12.9649992,1.0
212301092,205.1249084,-17.4998207,12.3409996,1.0
212301163,200.2164612,-17.4977398,13.8909998,1.0
212301192,204.9780121,-17.4970551,11.6049995,1.0
212301193,207.2110138,-17.4969883,12.8779993,1.0
212301196,203.6003571,-17.4968929,13.0649996,1.0
212301385,203.9178009,-17.4908161,13.4849997,1.0
212301428,206.3085938,-17.4895153,13.7709999,1.0
212301465,199.763382,-17.4885082,13.4809999,1.0
212301511,206.8151245,-17.4873028,11.8799992,1.0
212301548,207.5730286,-17.4859772,11.3429995,1.0
212301559,207.562851,-17.4856453,12.0979996,1.0
212301616,205.0529785,-17.4839172,9.4869995,1.0
212301717,201.9970551,-17.4807091,12.8949995,1.0
212301753,201.7116089,-17.4794655,12.2079992,1.0
212301758,206.5278778,-17.4792862,12.7059994,1.0
212301794,207.3687286,-17.4781284,13.8129997,1.0
212301806,206.1620636,-17.4779167,13.4809999,1.0
212301839,206.0704346,-17.4767895,12.4439993,1.0
212301917,203.4427185,-17.4747143,12.191,1.0
212301919,207.8993988,-17.4746838,13.6669998,1.0
212301962,206.9993286,-17.4733372,13.875,1.0
212301966,203.1286469,-17.4732723,13.2859993,1.0
212302012,201.7390137,-17.4717026,12.309,1.0
212302049,202.9178162,-17.4707394,13.6059999,1.0
212302140,204.6402283,-17.4675369,10.9509993,1.0
