OBJID,RADEG,DECDEG,MAG0,PRI
220151589,17.9759007,-1.83804,13.4559994,1.0
220151591,17.9490032,-1.837944,11.8899994,1.0
220151705,18.0585594,-1.83409,12.5859995,1.0
220152166,16.7598686,-1.818374,13.1609993,1.0
220152336,13.1553316,-1.8122129,13.1949997,1.0
220152340,17.5936069,-1.812121,12.0209999,1.0
220152454,17.0491943,-1.8072129,12.1079998,1.0
220152490,17.6565685,-1.805639,11.5869999,1.0
220152847,17.7306099,-1.791934,13.599,1.0
220153240,17.4067097,-1.77661,10.1549997,1.0
220153258,16.5664177,-1.776042,13.9759998,1.0
220153541,17.769001,-1.765161,12.7719994,1.0
220153645,17.3831825,-1.760887,11.474,1.0
220153685,16.5364227,-1.759716,13.6440001,1.0
220153776,16.511198,-1.756726,13.7369995,1.0
220153795,17.4064903,-1.756265,13.1809998,1.0
220153996,16.8970127,-1.748444,13.5649996,1.0
220154408,16.6626949,-1.733961,12.2989998,1.0
220154470,16.7957954,-1.732082,7.6849999,1.0
220154477,17.6009865,-1.731578,13.1589994,1.0
220154484,16.7949867,-1.731187,8.0419998,1.0
220154535,18.3372021,-1.729341,10.2129993,1.0
220154688,18.3367481,-1.72418,13.9229994,1.0
220154832,17.9754906,-1.718694,13.7199993,1.0
220154868,18.3493271,-1.717339,13.9299994,1.0
220155257,17.3545609,-1.702319,13.5979996,1.0
220155370,13.4004145,-1.698246,13.9969997,1.0
220155403,17.63554,-1.69739,12.7079992,1.0
220155433,17.2873058,-1.696444,13.7690001,1.0
220155692,17.0379848,-1.687752,9.9289999,1.0
220156392,17.6231842,-1.6630729,13.7769995,1.0
220156473,16.8717346,-1.660275,12.8499994,1.0
220156598,18.0584488,-1.655686,12.3829994,1.0
220156902,13.5333223,-1.645274,13.8729992,1.0
220156941,17.846241,-1.643847,12.915,1.0
220157170,17.1019421,-1.63614,10.8959999,1.0
220157219,18.4863071,-1.634503,13.7719994,1.0
220157233,17.5632973,-1.633991,13.2839994,1.0
220157498,17.1205711,-1.624853,13.8339996,1.0
220157961,17.4529076,-1.608402,12.9989996,1.0
220158024,13.2281952,-1.6064529,13.2479992,1.0
220158092,18.1400757,-1.6044329,13.7769995,1.0
220158109,17.1811428,-1.603907,13.6110001,1.0
220158154,13.2223797,-1.602795,12.224,1.0
220158274,17.5245609,-1.599106,9.8519993,1.0
220158461,17.3236561,-1.59313,13.3899994,1.0
220158531,18.0302753,-1.591022,12.9790001,1.0
220158542,13.2820663,-1.590642,12.1499996,1.0
220158679,13.0066414,-1.586864,11.7529993,1.0
220158699,13.3451538,-1.586266,12.2349997,1.0
220158756,17.8928108,-1.584339,13.7129993,1.0
220158822,13.0378799,-1.58245,13.9509993,1.0
220158967,13.0827141,-1.5779409,13.276,1.0
220159221,17.3559361,-1.568988,13.8809996,1.0
220159423,13.0331383,-1.562353,13.8969994,1.0
220159551,13.7065039,-1.557497,9.783,1.0
220159628,13.7076035,-1.5548691,11.6519995,1.0
220159654,18.4008961,-1.554263,13.4089994,1.0
220159708,18.4007988,-1.55217,13.8299999,1.0
220159813,16.8327522,-1.549055,13.6079998,1.0
220159844,16.3847599,-1.5480371,11.9429998,1.0
220159909,16.5011215,-1.545861,13.2449999,1.0
220159911,17.4030838,-1.5457391,13.6479998,1.0
220160079,16.7683754,-1.540223,11.9979992,1.0
220160375,17.9241409,-1.531002,11.2649994,1.0
220160392,18.2936363,-1.53057,13.5789995,1.0
220160411,13.2835789,-1.530063,13.493,1.0
220160842,17.2977257,-1.516325,13.552,1.0
220160843,16.5126152,-1.516324,13.8859997,1.0
220161057,17.1821098,-1.5090441,13.7290001,1.0
220161242,13.8069553,-1.503307,8.7769995,1.0
220161363,16.8533535,-1.499312,10.2179995,1.0
220161513,17.0666389,-1.494663,13.7559996,1.0
220161596,13.3426189,-1.491625,13.1589994,1.0
220161809,12.8219395,-1.48479,12.4379997,1.0
220161888,16.5175343,-1.4817491,9.8549995,1.0
220161982,18.2511024,-1.478164,11.1599998,1.0
220162105,17.5561085,-1.474409,11.9059992,1.0
220162203,16.2377357,-1.471807,12.3589993,1.0
220162209,18.6767254,-1.47156,13.151,1.0
220162222,13.1316786,-1.471132,13.5469999,1.0
220162640,18.735218,-1.458376,13.5179996,1.0
220162807,17.09688,-1.453003,11.6729994,1.0
220162883,18.0952263,-1.450775,11.8969994,1.0
220162903,13.9314928,-1.449747,12.1939993,1.0
220163116,18.5974293,-1.443074,13.9799995,1.0
220163246,13.5851831,-1.4390219,11.6519995,1.0
220163335,13.1322899,-1.436156,13.4299994,1.0
220163406,17.9216976,-1.433827,12.099,1.0
220163573,18.6215763,-1.428398,10.7209997,1.0
220163637,16.9948578,-1.426281,13.2659998,1.0
220163669,18.2792778,-1.4252059,13.7409992,1.0
220163853,17.0502453,-1.419813,10.5199995,1.0
220164077,18.3178635,-1.411761,13.9279995,1.0
220164086,17.6823463,-1.411617,13.8699999,1.0
220164181,18.7067051,-1.408669,13.2149992,1.0
220164285,16.3557892,-1.40535,13.0939999,1.0
220164323,13.5076036,-1.404205,12.6199999,1.0
220164534,13.8721704,-1.39704,13.7919998,1.0
220164667,13.3197737,-1.393497,13.9139996,1.0
220164796,16.4658585,-1.389457,13.8389997,1.0
220164883,12.8477659,-1.3865139,10.1139994,1.0
220164920,12.944891,-1.385024,11.3870001,1.0
220165256,16.9795666,-1.375603,13.7649994,1.0
220165317,17.8519821,-1.37352,13.9629993,1.0
220165591,13.1522923,-1.3649499,13.1349993,1.0
220165709,12.6499939,-1.360906,11.7579994,1.0
220165784,13.3111267,-1.358349,12.6799994,1.0
220166114,12.9836454,-1.347455,10.1559992,1.0
220166347,16.2005253,-1.340225,12.349,1.0
220166407,16.3070202,-1.3386281,13.6359997,1.0
220166506,17.8737221,-1.335467,13.967,1.0
220166549,12.9830751,-1.333948,13.8329992,1.0
220166580,18.4157066,-1.3331079,13.217,1.0
220166675,17.2378788,-1.329983,13.217,1.0
220166765,18.2474403,-1.326696,12.7509995,1.0
220166778,13.5021009,-1.326152,13.184,1.0
220166875,17.4424362,-1.322736,13.8949995,1.0
220166898,12.9278307,-1.3220789,12.198,1.0
220166902,18.1989326,-1.321907,13.4679995,1.0
220167034,17.3576984,-1.317189,12.5079994,1.0
220167080,18.7117023,-1.315455,12.2439995,1.0
220167158,16.3920212,-1.3132989,12.9809999,1.0
220167377,13.3914251,-1.307142,13.7339993,1.0
220167440,13.5823669,-1.305233,13.7019997,1.0
220167503,14.1468763,-1.303212,11.4949999,1.0
220167570,16.7764149,-1.3008161,13.5129995,1.0
220167582,18.2580013,-1.300456,12.3999996,1.0
220167791,13.7866154,-1.293214,13.7649994,1.0
220167800,17.4569073,-1.292987,13.8649998,1.0
220167982,17.5835152,-1.2872109,12.915,1.0
220167997,18.5673256,-1.286744,13.4329996,1.0
220168035,18.9637871,-1.285635,13.665,1.0
220168079,12.8674154,-1.284413,9.677,1.0
220168091,12.9020081,-1.284202,13.9979992,1.0
220168169,18.051321,-1.281404,13.717,1.0
220168243,18.8662281,-1.278931,10.9239998,1.0
220168335,13.6058578,-1.2759809,13.8569994,1.0
220168379,17.8032856,-1.274353,8.6639996,1.0
220168490,18.6811218,-1.270951,13.8919992,1.0
220168630,14.1323357,-1.266209,13.4349995,1.0
220168709,18.7803669,-1.2639149,13.7019997,1.0
220168756,18.8638916,-1.262117,13.7479992,1.0
220168763,18.1341915,-1.2619359,12.7749996,1.0
220168911,12.8098173,-1.256228,12.5509996,1.0
220168928,18.1479225,-1.255464,13.2189999,1.0
220168997,13.9003716,-1.253039,10.7409992,1.0
220169038,18.2900658,-1.25148,12.7869997,1.0
220169144,18.4245472,-1.2460001,10.2360001,1.0
220169241,12.8097916,-1.241909,12.6419992,1.0
220169269,13.6823034,-1.240787,13.8779993,1.0
220169317,17.2137375,-1.238904,13.0120001,1.0
220169423,13.8420191,-1.234591,11.7399998,1.0
220169448,13.8029604,-1.2337151,13.2729998,1.0
220169469,18.1840916,-1.232676,13.191,1.0
220169478,17.277832,-1.232336,13.8559999,1.0
220169533,17.5208683,-1.230139,10.698,1.0
220169608,17.8013363,-1.226353,13.6449995,1.0
220169631,13.4406042,-1.225507,13.132,1.0
220169701,13.6856928,-1.2224261,13.401,1.0
220169807,18.8276482,-1.21822,11.1440001,1.0
220170297,14.1705389,-1.196123,13.2139997,1.0
220170303,12.7737408,-1.195891,12.5139999,1.0
220170332,16.8357487,-1.194792,12.5859995,1.0
220170367,18.2503147,-1.193447,13.4909992,1.0
220170500,14.2930918,-1.187438,13.1229992,1.0
220170512,14.1261902,-1.18683,13.8619995,1.0
220170525,18.5359383,-1.186267,11.7779999,1.0
220170660,16.2738476,-1.17958,12.7799997,1.0
220170734,12.9411306,-1.175133,13.7309999,1.0
220170751,13.6380291,-1.174278,12.9549999,1.0
220170774,14.1001301,-1.173226,13.8209991,1.0
220170796,12.6867161,-1.172272,13.4959993,1.0
220170815,17.7995262,-1.171407,13.8619995,1.0
220170904,13.2916098,-1.167865,13.4849997,1.0
220171018,18.7400246,-1.1629781,12.8799992,1.0
220171089,14.1537304,-1.159423,13.0899992,1.0
220171151,18.7170658,-1.156757,13.1119995,1.0
220171155,14.3484907,-1.156432,13.3029995,1.0
220171249,14.206563,-1.151727,12.3879995,1.0
220171315,16.8935642,-1.148271,10.7079992,1.0
220171378,18.4231586,-1.145016,13.9159994,1.0
220171401,16.6006718,-1.14411,13.3739996,1.0
220171456,16.4269619,-1.1415499,13.6049995,1.0
220171491,16.7578564,-1.139671,12.4109993,1.0
220171564,13.1532097,-1.136104,13.6409998,1.0
220171593,16.0895138,-1.135062,13.0319996,1.0
220171612,17.5974026,-1.133968,12.1199999,1.0
220171620,17.5986195,-1.13369,13.2969999,1.0
220171713,13.8025656,-1.130434,13.9889994,1.0
220171717,18.2587204,-1.130197,13.2199993,1.0
220171821,18.1028004,-1.125939,12.3699999,1.0
220171830,16.1574574,-1.125627,10.7950001,1.0
220171907,18.3377495,-1.122447,12.2529993,1.0
220171920,16.8905182,-1.121654,10.4309998,1.0
220171936,13.5349894,-1.120937,12.4839993,1.0
220172066,16.2749252,-1.1156681,12.7950001,1.0
220172105,12.5556374,-1.1138099,13.1159992,1.0
220172140,16.1848164,-1.111467,11.7749996,1.0
220172237,13.3171206,-1.107569,12.052,1.0
220172257,13.1021843,-1.10669,10.4869995,1.0
220172318,16.4246616,-1.104247,13.1029997,1.0
220172348,13.0199871,-1.102957,13.599,1.0
220172462,12.5978184,-1.098875,10.6419992,1.0
220172499,12.6802998,-1.096933,12.8409996,1.0
220172564,16.4509468,-1.093936,13.1759996,1.0
220172580,15.9030457,-1.09305,13.8919992,1.0
220172637,16.5359192,-1.0907,13.6799994,1.0
220172678,13.7764816,-1.088697,13.8339996,1.0
220172748,13.0359497,-1.0854959,11.3049994,1.0
220172755,12.7592678,-1.085264,12.2709999,1.0
220172762,12.8709936,-1.084926,12.5059996,1.0
220172961,14.3811579,-1.074417,13.6679993,1.0
220172977,12.6453543,-1.073555,13.9029999,1.0
220172996,15.9775362,-1.072641,13.5349998,1.0
220173169,14.0072289,-1.0645421,12.96,1.0
220173278,18.2449627,-1.060686,11.1499996,1.0
220173434,14.4595423,-1.053944,11.6949997,1.0
220173467,16.0345707,-1.052439,12.5190001,1.0
220173472,14.4605331,-1.0522209,11.6559992,1.0
220173526,15.9724226,-1.0501471,10.1299992,1.0
220173568,18.3895988,-1.048939,12.8449993,1.0
220173598,17.6710396,-1.047682,13.8509998,1.0
220173668,18.5201321,-1.044441,10.9779997,1.0
220173702,12.999239,-1.042915,12.533,1.0
220173797,18.4086933,-1.038713,13.599,1.0
220173869,18.5417442,-1.03627,13.6999998,1.0
220173893,12.566349,-1.0354871,12.6879997,1.0
220174035,16.9749908,-1.029814,13.2629995,1.0
220174077,13.1040573,-1.028006,13.8069992,1.0
220174178,18.3177376,-1.0232871,12.0719995,1.0
220174208,13.5549946,-1.022326,11.7179995,1.0
220174276,13.3995647,-1.0193371,11.5839996,1.0
220174407,16.2297249,-1.014004,11.0369997,1.0
220174422,18.4171352,-1.01359,12.0139999,1.0
220174504,13.3033237,-1.0096869,12.6969995,1.0
220174545,16.0750351,-1.007807,12.4899998,1.0
220174563,13.6854095,-1.0070961,12.6659994,1.0
220174623,13.2350388,-1.004716,11.5649996,1.0
220174628,12.7704868,-1.0043271,9.7839994,1.0
220174672,14.301424,-1.00216,13.526,1.0
220174736,16.8419571,-0.999057,12.2409992,1.0
220174754,12.6920033,-0.998332,12.4539995,1.0
220174849,14.3799047,-0.994716,12.9239998,1.0
220174864,17.7343044,-0.994158,10.3389997,1.0
220174893,18.5197277,-0.992756,12.8759995,1.0
220175173,17.0551338,-0.981066,11.6519995,1.0
220175176,13.9067602,-0.980795,13.257,1.0
220175187,16.2287064,-0.980317,12.8849993,1.0
220175280,18.6739159,-0.975812,13.9879999,1.0
220175332,18.7048836,-0.973794,6.052,1.0
220175395,17.5446072,-0.970775,13.5029993,1.0
220175478,12.6622972,-0.967111,13.6549997,1.0
220175542,14.1422091,-0.96393,13.0209999,1.0
220175644,14.0530252,-0.960303,12.3199997,1.0
220175693,16.2806206,-0.958683,13.4419994,1.0
220175698,12.5076113,-0.958543,12.1359997,1.0
220175858,17.9669361,-0.952631,11.9449997,1.0
220175902,16.300581,-0.950475,12.4579992,1.0
220175924,14.3515921,-0.949462,13.835,1.0
220175927,18.4424458,-0.949388,13.0089998,1.0
220175969,14.1904621,-0.948212,11.974,1.0
220175982,13.0957785,-0.947721,13.7189999,1.0
220176125,16.4378033,-0.941285,12.75,1.0
220176135,16.0679588,-0.94086,13.8219995,1.0
220176296,17.9450111,-0.934496,10.5049992,1.0
220176326,13.0146494,-0.933505,13.6549997,1.0
220176342,16.3461952,-0.932846,12.8999996,1.0
220176344,17.9295902,-0.93279,13.3659992,1.0
220176406,19.3810024,-0.930272,13.6629992,1.0
220176465,14.5180655,-0.928373,13.8569994,1.0
220176525,17.3324528,-0.925975,11.7989998,1.0
220176622,14.3223724,-0.921941,12.7219992,1.0
220176709,13.2061243,-0.918597,13.1079998,1.0
220176738,17.8616371,-0.917046,12.1459999,1.0
220176759,16.1311264,-0.916492,10.1379995,1.0
220176861,16.2579422,-0.913007,11.8399992,1.0
220176955,14.4299278,-0.908671,13.2659998,1.0
220177042,17.2916927,-0.905753,13.3719997,1.0
220177238,18.5864697,-0.898528,13.8999996,1.0
220177251,12.7215853,-0.897848,12.5,1.0
220177288,12.9689579,-0.896588,13.7379999,1.0
220177295,18.4542179,-0.896174,11.7690001,1.0
220177307,13.8767052,-0.895876,13.0459995,1.0
220177373,12.4901409,-0.893155,13.8339996,1.0
220177431,19.5614548,-0.891038,13.9849997,1.0
220177446,18.4465275,-0.889984,12.8259993,1.0
220177455,16.9447575,-0.889561,11.1669998,1.0
220177477,13.1195278,-0.888656,12.5889997,1.0
220177543,12.9485168,-0.885825,13.3569994,1.0
220177582,17.4249859,-0.883943,13.7799997,1.0
220177583,18.5725708,-0.883915,12.6589994,1.0
220177594,17.0735054,-0.88369,11.3839998,1.0
220177607,12.3643341,-0.8832,12.6219997,1.0
220177617,13.4988518,-0.882736,13.1449995,1.0
220177627,12.3728933,-0.88227,13.3849993,1.0
220177653,19.3813076,-0.88096,13.7769995,1.0
220177688,15.8271751,-0.87943,13.099,1.0
220177715,12.5966845,-0.87828,12.7129993,1.0
220177729,16.7257576,-0.877817,13.7019997,1.0
220177750,18.4286041,-0.876983,12.1359997,1.0
220177861,16.1565914,-0.872327,13.6349993,1.0
220177877,18.1402645,-0.871951,13.8569994,1.0
220177976,16.4343643,-0.867829,13.691,1.0
220178222,16.5579662,-0.858386,11.6629992,1.0
220178254,14.2717409,-0.857053,12.7719994,1.0
220178312,16.4115314,-0.854716,10.9349995,1.0
220178415,17.0411568,-0.850114,12.4949999,1.0
220178433,19.4670582,-0.849436,13.0169992,1.0
220178439,13.1462259,-0.849296,13.5149994,1.0
220178460,17.1121464,-0.848401,12.2959995,1.0
220178564,17.3666039,-0.844664,13.2119999,1.0
220178600,16.4336033,-0.843607,12.3839998,1.0
220178623,16.6001911,-0.842611,13.6519995,1.0
220178743,16.6124401,-0.838284,12.2679996,1.0
220178796,18.6295605,-0.835859,10.5780001,1.0
220178833,16.9496231,-0.834073,13.4869995,1.0
220178872,12.5642691,-0.83269,13.8940001,1.0
220178969,13.9973412,-0.829218,13.368,1.0
220178993,18.562603,-0.828289,12.9069996,1.0
220179070,18.0524769,-0.825492,12.4399996,1.0
220179237,17.931694,-0.819343,12.3289995,1.0
220179318,13.8348064,-0.815695,13.5489998,1.0
220179407,17.5409813,-0.811195,12.4019995,1.0
220179554,17.9867554,-0.805454,13.4759998,1.0
220179559,12.9008303,-0.805189,13.868,1.0
220179594,13.3634291,-0.80405,13.566,1.0
220179604,14.687377,-0.803641,13.0089998,1.0
220179606,14.6964464,-0.803592,13.0339994,1.0
220179660,17.1285572,-0.801576,12.9779997,1.0
220179678,19.6919498,-0.800805,13.8809996,1.0
220179703,14.1011639,-0.799971,13.2479992,1.0
220179729,16.2289963,-0.798958,13.7489996,1.0
220179846,13.944561,-0.794876,9.1739998,1.0
220179962,12.5029936,-0.791036,12.4829998,1.0
220179965,13.5016861,-0.790946,13.8259993,1.0
220179970,14.3230162,-0.790682,13.3499994,1.0
220180050,17.3036118,-0.787417,13.5120001,1.0
220180266,17.5969429,-0.778772,12.7559996,1.0
220180300,18.1898346,-0.777422,13.0459995,1.0
220180311,19.5118141,-0.776839,13.0759993,1.0
220180312,17.2391682,-0.776814,13.1399994,1.0
220180327,14.4743052,-0.776275,12.2089996,1.0
220180335,13.3455229,-0.775804,9.7039995,1.0
220180405,13.4806347,-0.773032,13.8619995,1.0
220180413,17.5343037,-0.772903,13.677,1.0
220180453,13.8425226,-0.771322,11.9200001,1.0
220180554,13.5275526,-0.767094,13.6949997,1.0
220180673,18.0000095,-0.762112,13.448,1.0
220180838,18.2394218,-0.755293,13.1359997,1.0
220180855,16.9608154,-0.754159,12.7509995,1.0
220180981,19.3580303,-0.749669,13.3509998,1.0
220180985,16.6071663,-0.749451,9.04,1.0
220181028,14.5012379,-0.747912,9.2309999,1.0
220181082,17.5958939,-0.745711,12.6359997,1.0
220181095,16.4788017,-0.74527,13.5549994,1.0
220181284,12.5226011,-0.738184,12.9289999,1.0
220181320,13.8894062,-0.737078,10.1789999,1.0
220181352,12.2781038,-0.735901,13.3659992,1.0
220181390,17.4480591,-0.734421,10.0089998,1.0
220181439,13.7535009,-0.732989,13.8629999,1.0
220181457,19.2091866,-0.732435,13.592,1.0
220181474,17.0992565,-0.731706,13.8659992,1.0
220181478,19.3125458,-0.731557,13.8059998,1.0
220181598,17.1577835,-0.726845,12.0229998,1.0
220181625,13.7561998,-0.72564,13.2189999,1.0
220181666,13.4887457,-0.723688,11.9049997,1.0
220181701,14.1841116,-0.722113,13.5539999,1.0
220181807,14.8106804,-0.716968,13.4179993,1.0
220181872,17.1025124,-0.714675,13.6529999,1.0
220181896,17.2381077,-0.713885,12.4329996,1.0
220181909,16.0901051,-0.713526,13.0319996,1.0
220181931,14.3879404,-0.712407,13.1939993,1.0
220182172,16.4280224,-0.702701,12.7879992,1.0
220182190,13.7370834,-0.702041,13.073,1.0
220182223,14.261384,-0.700757,10.7959995,1.0
220182237,18.0773945,-0.700246,13.6919994,1.0
220182265,14.2862034,-0.698707,12.5489998,1.0
220182286,16.0534077,-0.697733,13.2589998,1.0
220182362,14.0754633,-0.694304,11.8129997,1.0
220182364,17.4046974,-0.694231,12.4279995,1.0
220182383,14.9699907,-0.693495,10.2389994,1.0
220182402,16.3144321,-0.692436,12.677,1.0
220182450,16.9347496,-0.690954,10.8610001,1.0
220182451,17.047369,-0.690782,11.927,1.0
220182453,12.9134254,-0.690637,13.6729994,1.0
220182516,17.3292027,-0.687899,12.5059996,1.0
220182529,14.7702532,-0.687374,13.9469995,1.0
220182540,17.5928211,-0.686705,12.1029997,1.0
220182542,19.5504131,-0.68664,11.8119993,1.0
220182543,16.6019745,-0.686554,11.842,1.0
220182636,17.2907372,-0.682488,12.8309994,1.0
220182653,14.3569813,-0.681846,12.7859993,1.0
220182664,14.2401867,-0.681434,13.382,1.0
220182682,19.2354126,-0.680692,11.6829996,1.0
220182689,13.4925833,-0.680169,13.677,1.0
220182721,17.0581017,-0.678859,12.2699995,1.0
220182821,14.8353558,-0.674613,7.9780002,1.0
220182948,17.0352821,-0.669336,13.1609993,1.0
220182985,18.3670845,-0.667429,13.3319998,1.0
220183001,17.4574528,-0.666743,13.1989994,1.0
220183045,14.4628744,-0.664777,13.8559999,1.0
220183115,13.3440418,-0.661628,12.96,1.0
220183180,19.4328518,-0.658918,13.9949999,1.0
220183267,16.8403988,-0.655622,13.0809994,1.0
220183274,17.6404343,-0.655422,13.9779997,1.0
220183399,16.7583637,-0.649545,13.5949993,1.0
220183566,12.8776484,-0.643965,13.6759996,1.0
220183568,17.2549572,-0.64393,13.1879997,1.0
220183669,13.2250538,-0.640243,11.4389992,1.0
220183706,13.2274494,-0.638666,13.2779999,1.0
220183761,12.303216,-0.636334,13.3249998,1.0
220183771,19.6028919,-0.635897,13.8149996,1.0
220183806,17.806633,-0.634078,13.7149992,1.0
220183890,16.8046474,-0.630363,13.6309996,1.0
220183972,16.6000233,-0.627122,11.4169998,1.0
220184061,17.6209316,-0.62366,12.4429998,1.0
220184120,14.1552324,-0.621347,11.0639992,1.0
220184256,18.0324707,-0.61594,11.7030001,1.0
220184269,14.752903,-0.615485,12.7049999,1.0
220184374,16.1739998,-0.610932,12.0439997,1.0
220184472,17.3700314,-0.607176,13.3789997,1.0
220184545,18.0740547,-0.603883,11.1409998,1.0
220184712,13.1142569,-0.596637,13.9569998,1.0
220184821,16.7687397,-0.592094,9.2950001,1.0
220184842,14.5459471,-0.591242,13.6079998,1.0
220184896,19.8819466,-0.589045,9.9759998,1.0
220184898,13.7569885,-0.588998,11.8699999,1.0
220184908,14.744813,-0.588668,12.5859995,1.0
220184968,16.8473721,-0.586086,12.243,1.0
220184972,13.7496901,-0.585967,12.6459999,1.0
220184973,13.1495552,-0.585868,11.493,1.0
220184999,17.4964046,-0.585151,12.4069996,1.0
220185027,16.4745102,-0.584107,13.1819992,1.0
220185144,19.5921326,-0.579431,13.3319998,1.0
220185189,19.3260822,-0.577658,12.0649996,1.0
220185256,18.2531223,-0.574947,13.8540001,1.0
220185280,14.1435041,-0.574305,11.2620001,1.0
220185292,16.8708324,-0.573519,13.3709993,1.0
220185309,17.7551804,-0.572836,12.7009993,1.0
220185397,17.2917423,-0.569523,13.3049994,1.0
220185408,12.4729366,-0.569136,12.2179995,1.0
220185453,12.7150841,-0.566401,13.6299992,1.0
220185458,14.4886456,-0.566255,13.4249992,1.0
220185467,17.7850037,-0.565767,13.316,1.0
220185522,14.6379356,-0.563388,13.9989996,1.0
220185537,16.9414368,-0.563053,13.3389997,1.0
220185637,14.0116129,-0.55911,13.1539993,1.0
220185667,12.2001257,-0.557976,12.1189995,1.0
220185731,17.0171623,-0.555251,12.6219997,1.0
220185735,19.7052956,-0.555108,13.632,1.0
220185794,19.1360283,-0.552773,13.7479992,1.0
220185837,16.8373013,-0.550823,10.6739998,1.0
220185865,19.2337132,-0.549626,11.1609993,1.0
220186020,12.5215626,-0.543041,11.7019997,1.0
220186057,13.0821848,-0.541486,13.9709997,1.0
220186090,17.3880844,-0.539544,11.4059992,1.0
220186152,13.3529816,-0.536689,12.6019993,1.0
220186159,17.4511471,-0.536224,13.9919996,1.0
220186168,19.4183998,-0.535719,13.7599993,1.0
220186169,12.8191652,-0.535701,9.2649994,1.0
220186201,12.7632093,-0.534636,13.0929995,1.0
220186225,17.0092773,-0.533617,13.3649998,1.0
220186452,13.5745392,-0.52499,11.198,1.0
220186461,19.8250389,-0.52463,10.3529997,1.0
220186640,16.480732,-0.517744,13.9029999,1.0
220186645,17.3825226,-0.51762,13.3610001,1.0
220186760,17.2064896,-0.512929,13.8540001,1.0
220186830,14.3457346,-0.510657,13.8899994,1.0
220186865,18.4401264,-0.508949,12.4089994,1.0
220186908,12.3351707,-0.507229,13.533,1.0
220186994,17.5457649,-0.504022,11.658,1.0
220187037,13.311636,-0.502596,11.5739994,1.0
220187126,17.7454567,-0.499202,13.5959997,1.0
220187180,12.6110239,-0.497426,13.1949997,1.0
220187250,19.6444817,-0.494985,13.3309994,1.0
220187325,17.6887016,-0.492207,12.9369993,1.0
